lat,lon,path,cell_id
1.4235239028930664,103.74949645996094,./streetview_jpg/0.jpg,3592746602734813184
19.245336532592773,-99.1125259399414,./streetview_jpg/1.jpg,9641080902293389312
-29.54911231994629,28.140220642089844,./streetview_jpg/2.jpg,2201134317877329920
51.68449401855469,39.263671875,./streetview_jpg/3.jpg,4700632111067955200
33.76882553100586,-84.26942443847656,./streetview_jpg/4.jpg,9868512683475599360
49.81694030761719,30.107887268066406,./streetview_jpg/5.jpg,4671358713490046976
43.088172912597656,-88.04232788085938,./streetview_jpg/6.jpg,9800958689065041920
-51.381290435791016,-70.24107360839844,./streetview_jpg/7.jpg,13669550768976297984
32.166847229003906,-94.84359741210938,./streetview_jpg/8.jpg,9670354299871297536
40.21672058105469,18.272947311401367,./streetview_jpg/9.jpg,1388234585136955392
37.257049560546875,-6.951562881469727,./streetview_jpg/10.jpg,942378222027276288
54.06899642944336,24.18100357055664,./streetview_jpg/11.jpg,5108207877344985088
54.66278839111328,-5.662060737609863,./streetview_jpg/12.jpg,5216294268401876992
58.007266998291016,56.22809982299805,./streetview_jpg/13.jpg,4894286895044886528
-25.44943618774414,-51.92329406738281,./streetview_jpg/14.jpg,10730952012117049344
-17.120500564575195,-71.79552459716797,./streetview_jpg/15.jpg,10467491433915875328
15.197675704956055,-89.27422332763672,./streetview_jpg/16.jpg,10332383445094760448
59.71589279174805,10.259142875671387,./streetview_jpg/17.jpg,5063171881071280128
31.004653930664062,-103.7207260131836,./streetview_jpg/18.jpg,9719893895772372992
-36.808170318603516,174.63937377929688,./streetview_jpg/19.jpg,7857655449854672896
59.14704132080078,37.92630386352539,./streetview_jpg/20.jpg,5092445278649188352
45.401973724365234,-122.65748596191406,./streetview_jpg/21.jpg,6094496195739123712
41.37258529663086,2.074615001678467,./streetview_jpg/22.jpg,1343198588863250432
49.27641677856445,-122.9490966796875,./streetview_jpg/23.jpg,6089992596111753216
-36.94318771362305,174.79721069335938,./streetview_jpg/24.jpg,7857655449854672896
9.16015911102295,98.95770263671875,./streetview_jpg/25.jpg,3482408411864236032
52.34077835083008,-6.79856538772583,./streetview_jpg/26.jpg,5207287069147136000
48.91310119628906,2.591548204421997,./streetview_jpg/27.jpg,5180265471382913024
49.21372985839844,1.159446120262146,./streetview_jpg/28.jpg,5180265471382913024
38.60052490234375,-121.43880462646484,./streetview_jpg/29.jpg,9267282133221638144
5.4050421714782715,100.2977294921875,./streetview_jpg/30.jpg,3480156612050550784
55.0206184387207,-1.4879615306854248,./streetview_jpg/31.jpg,5223049667842932736
54.712493896484375,55.95634460449219,./streetview_jpg/32.jpg,4889783295417516032
51.79167175292969,55.148475646972656,./streetview_jpg/33.jpg,4718646509577437184
42.41675567626953,-83.22480773925781,./streetview_jpg/34.jpg,9809965888319782912
44.10676193237305,144.00599670410156,./streetview_jpg/35.jpg,6851100933137367040
43.70402145385742,-106.63953399658203,./streetview_jpg/36.jpg,9753670892977651712
60.639625549316406,16.79465675354004,./streetview_jpg/37.jpg,5072179080326021120
54.161808013916016,19.427711486816406,./streetview_jpg/38.jpg,5114963276786040832
-8.029833793640137,-50.033023834228516,./streetview_jpg/39.jpg,10584585024227508224
9.344311714172363,77.00794982910156,./streetview_jpg/40.jpg,4252523948144590848
47.3959846496582,-2.3114583492279053,./streetview_jpg/41.jpg,5189272670637654016
55.83380889892578,37.268333435058594,./streetview_jpg/42.jpg,5094697078462873600
48.76042175292969,2.5591912269592285,./streetview_jpg/43.jpg,5180265471382913024
-36.88578796386719,174.8162078857422,./streetview_jpg/44.jpg,7857655449854672896
40.5969123840332,-111.94825744628906,./streetview_jpg/45.jpg,9751419093163966464
33.59077072143555,130.37619018554688,./streetview_jpg/46.jpg,3838192782426505216
43.265350341796875,-2.921727180480957,./streetview_jpg/47.jpg,958140820723073024
-34.58562088012695,-58.54465866088867,./streetview_jpg/48.jpg,10789498807272865792
0.16626247763633728,32.522579193115234,./streetview_jpg/49.jpg,1692227559984463872
40.83494567871094,-73.2800064086914,./streetview_jpg/50.jpg,9938318477699842048
49.67829513549805,16.36741065979004,./streetview_jpg/51.jpg,5119466876413411328
-32.61277770996094,119.3572998046875,./streetview_jpg/52.jpg,3047811047822983168
40.504913330078125,-80.00917053222656,./streetview_jpg/53.jpg,9814469487947153408
45.30853271484375,20.453414916992188,./streetview_jpg/54.jpg,5141984874550263808
52.15244674682617,-2.0904393196105957,./streetview_jpg/55.jpg,5220797868029247488
44.81727981567383,20.4592342376709,./streetview_jpg/56.jpg,5141984874550263808
14.787283897399902,-16.933401107788086,./streetview_jpg/57.jpg,1063975411966279680
37.55694580078125,126.98592376708984,./streetview_jpg/58.jpg,3853955381122301952
-22.697002410888672,117.79765319824219,./streetview_jpg/59.jpg,3167156437948301312
48.54213333129883,18.014774322509766,./streetview_jpg/60.jpg,5146488474177634304
38.34789276123047,-88.36017608642578,./streetview_jpg/61.jpg,9832483886456635392
22.946537017822266,72.4850845336914,./streetview_jpg/62.jpg,4133178558019272704
-42.9052734375,-71.31805419921875,./streetview_jpg/63.jpg,10816520405037088768
59.90885543823242,29.743404388427734,./streetview_jpg/64.jpg,5085689879208132608
41.506065368652344,-87.66458892822266,./streetview_jpg/65.jpg,9803210488878727168
65.59601593017578,22.16191291809082,./streetview_jpg/66.jpg,5078934479767076864
50.41828155517578,-97.06280517578125,./streetview_jpg/67.jpg,5975150805613805568
40.607418060302734,43.09417724609375,./streetview_jpg/68.jpg,4642085315912138752
29.402687072753906,-98.53112030029297,./streetview_jpg/69.jpg,9681613298939723776
11.07282543182373,124.45668029785156,./streetview_jpg/70.jpg,3723350991928557568
41.788795471191406,-71.42716217041016,./streetview_jpg/71.jpg,9936066677886156800
52.280521392822266,12.226533889770508,./streetview_jpg/72.jpg,5164502872687116288
39.62653732299805,-79.96113586425781,./streetview_jpg/73.jpg,9814469487947153408
-34.588802337646484,-58.43836975097656,./streetview_jpg/74.jpg,10789498807272865792
-7.84639310836792,110.81138610839844,./streetview_jpg/75.jpg,3349552222856806400
48.97512435913086,2.3158884048461914,./streetview_jpg/76.jpg,5180265471382913024
-21.060850143432617,-49.68098831176758,./streetview_jpg/77.jpg,10717441213234937856
48.88975143432617,2.421132802963257,./streetview_jpg/78.jpg,5180265471382913024
36.59661102294922,-6.227463722229004,./streetview_jpg/79.jpg,940126422213591040
-23.563377380371094,-46.561988830566406,./streetview_jpg/80.jpg,10721944812862308352
41.96991729736328,2.7759592533111572,./streetview_jpg/81.jpg,1349953988304306176
-3.601950168609619,-80.48848724365234,./streetview_jpg/82.jpg,10390930240250576896
39.10573196411133,-108.6986083984375,./streetview_jpg/83.jpg,9746915493536595968
-33.892601013183594,151.18704223632812,./streetview_jpg/84.jpg,7715792061592502272
6.487558841705322,7.515428066253662,./streetview_jpg/85.jpg,1172061803023171584
43.8568000793457,-78.9605712890625,./streetview_jpg/86.jpg,9931563078258786304
-28.660133361816406,25.719314575195312,./streetview_jpg/87.jpg,2203386117691015168
-8.499256134033203,115.36741638183594,./streetview_jpg/88.jpg,3302264426769416192
19.63841438293457,-103.44818878173828,./streetview_jpg/89.jpg,9523987311981756416
35.03237533569336,25.69814109802246,./streetview_jpg/90.jpg,1482810177311735808
37.20699691772461,-3.8325881958007812,./streetview_jpg/91.jpg,969399819791499264
48.80703353881836,2.1517176628112793,./streetview_jpg/92.jpg,5180265471382913024
38.36073303222656,-98.77049255371094,./streetview_jpg/93.jpg,9773937091300818944
51.07925796508789,16.98371696472168,./streetview_jpg/94.jpg,5119466876413411328
45.471492767333984,-71.98406219482422,./streetview_jpg/95.jpg,5527042642690441216
43.10976028442383,-75.21916961669922,./streetview_jpg/96.jpg,9933814878072471552
48.345943450927734,35.438514709472656,./streetview_jpg/97.jpg,4673610513303732224
54.179298400878906,-7.3594069480896,./streetview_jpg/98.jpg,5214042468588191744
36.31238555908203,137.093017578125,./streetview_jpg/99.jpg,6916403127734239232
-7.282597064971924,-39.3147087097168,./streetview_jpg/100.jpg,550565054446043136
22.850008010864258,89.54158020019531,./streetview_jpg/101.jpg,4178214554292977664
40.47967529296875,-3.7419545650482178,./streetview_jpg/102.jpg,955889020909387776
52.8748893737793,8.136048316955566,./streetview_jpg/103.jpg,5166754672500801536
54.31731033325195,-6.894996166229248,./streetview_jpg/104.jpg,5216294268401876992
41.23371124267578,26.020654678344727,./streetview_jpg/105.jpg,1491817376566476800
